period	cat	value	fcc	interval	fkt_id	fkt_date	fkt_pop	fkt_area	fkt_mines	fkt_fert	fkt_cattle	fkt_poors	prot_area	altitude	dist_patch	dist_fedge	dist_road	dist_town	fragindex	date_image	statut_tp1
1	7811	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1186	1950	990	30390	31740	5	20010913	0
1	7812	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	161	780	360	21030	22170	5	20010913	0
1	7813	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	185	270	480	20310	21420	5	20010913	0
1	7814	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	181	690	30	15150	15960	1	20010913	0
1	7815	1	133	3.613963	515230006	2005	1018	20.19	0	0	4367	75	0	378	0	30	12990	13800	2	20010913	1
1	7816	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1261	720	270	40410	41760	5	20010913	0
1	7817	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1722	720	150	34950	36300	5	20010913	0
1	7818	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1717	750	30	34560	35910	3	20010913	0
1	7819	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	302	510	30	15420	16260	3	20010913	0
1	7820	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1242	1620	1350	30870	32220	5	20010913	0
1	7821	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1288	2400	480	29880	31230	5	20010913	0
1	7822	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	594	3960	90	26190	27510	5	20010913	0
1	7823	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	332	2970	180	24750	25890	5	20010913	0
1	7824	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1477	930	150	43500	44820	5	20010913	0
1	7825	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1318	900	480	41760	43080	5	20010913	0
1	7826	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1288	840	480	41430	42750	5	20010913	0
1	7827	1	113	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1244	930	60	40800	42120	3	20010913	0
1	7828	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1472	1050	300	37380	38700	5	20010913	0
1	7829	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1254	1560	1290	30960	32280	5	20010913	0
1	7830	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1249	2040	900	30330	31650	5	20010913	0
1	7831	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1063	4110	300	28110	29430	5	20010913	0
1	7832	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	234	2100	30	23880	24990	3	20010913	0
1	7833	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	174	390	480	20550	21660	5	20010913	0
1	7834	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1490	1110	720	42750	44070	5	20010913	0
1	7835	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1267	930	360	41220	42540	5	20010913	0
1	7836	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	815	4290	60	26790	28110	3	20010913	0
1	7837	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	231	1710	180	23460	24600	5	20010913	0
1	7838	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	150	600	330	21240	22380	5	20010913	0
1	7839	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	157	630	420	21120	22260	5	20010913	0
1	7840	1	133	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	76	0	30	18810	19650	2	20010913	1
1	7841	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	168	480	30	14700	15510	3	20010913	0
1	7842	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	291	240	180	14160	14970	5	20010913	0
1	7843	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1459	1170	660	42840	44190	5	20010913	0
1	7844	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1231	300	120	39030	40380	5	20010913	0
1	7845	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1604	900	180	35130	36480	5	20010913	0
1	7846	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1529	990	630	31980	33330	5	20010913	0
1	7847	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1225	1710	1260	30780	32130	5	20010913	0
1	7848	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1095	4380	270	27330	28680	5	20010913	0
1	7849	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	292	390	60	13350	14190	3	20010913	0
1	7850	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1676	1110	90	34050	35400	5	20010913	0
1	7851	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1568	1290	540	33090	34440	5	20010913	0
1	7852	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1568	1260	510	33030	34380	5	20010913	0
1	7853	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	249	2340	30	24090	25230	3	20010913	0
1	7854	1	133	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	184	0	30	17580	18420	3	20010913	1
1	7855	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	285	510	60	13470	14310	3	20010913	0
1	7856	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1192	330	90	39600	40950	5	20010913	0
1	7857	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1509	1020	630	32130	33480	5	20010913	0
1	7858	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	770	3930	330	25860	27180	5	20010913	0
1	7859	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	224	1620	150	23340	24480	5	20010913	0
1	7860	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	255	1440	270	23160	24300	5	20010913	0
1	7861	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1238	1020	210	40740	42060	5	20010913	0
1	7862	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1602	870	720	36900	38220	5	20010913	0
1	7863	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1303	1980	990	30510	31830	5	20010913	0
1	7864	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	704	3930	540	25680	26940	5	20010913	0
1	7865	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	69	60	60	19110	20070	3	20010913	0
1	7866	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1222	540	360	39810	41160	5	20010913	0
1	7867	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1306	900	390	38340	39690	5	20010913	0
1	7868	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1320	960	450	38280	39630	5	20010913	0
1	7869	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1454	1470	240	37770	39120	5	20010913	0
1	7870	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1447	870	720	36240	37590	5	20010913	0
1	7871	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	269	2640	30	24330	25470	3	20010913	0
1	7872	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	255	1470	240	23160	24300	5	20010913	0
1	7873	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	130	150	360	20310	21450	5	20010913	0
1	7874	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	151	300	60	16650	17490	3	20010913	0
1	7875	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1550	1140	450	37290	38640	5	20010913	0
1	7876	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1573	1080	600	32280	33630	5	20010913	0
1	7877	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1308	1530	1260	31110	32460	5	20010913	0
1	7878	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1265	1770	1200	30810	32160	5	20010913	0
1	7879	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1277	1920	1050	30600	31950	5	20010913	0
1	7880	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	212	1380	240	23010	24150	5	20010913	0
1	7881	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	251	600	30	14670	15510	3	20010913	0
1	7882	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1371	570	240	43710	45060	5	20010913	0
1	7883	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1317	840	450	41940	43290	5	20010913	0
1	7884	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1590	1470	600	33150	34500	5	20010913	0
1	7885	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1554	1350	630	32970	34320	5	20010913	0
1	7886	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1306	1500	1200	31230	32580	5	20010913	0
1	7887	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	725	3990	630	25590	26880	5	20010913	0
1	7888	1	111	3.613963	515230006	2005	1018	20.19	0	0	4367	75	0	179	150	30	12780	13620	1	20010913	0
1	7889	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1032	30	30	44550	45870	3	20010913	0
1	7890	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1322	990	540	38250	39570	5	20010913	0
1	7891	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	225	210	90	17670	18480	5	20010913	0
1	7892	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	225	180	30	17610	18420	3	20010913	0
1	7893	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1270	1050	540	40290	41640	5	20010913	0
1	7894	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1267	480	450	38730	40080	5	20010913	0
1	7895	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1589	1530	630	33150	34500	5	20010913	0
1	7896	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1515	1200	660	32340	33690	5	20010913	0
1	7897	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	230	30	60	17820	18660	3	20010913	0
1	7898	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1570	1320	450	37380	38730	5	20010913	0
1	7899	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	993	3900	360	27900	29250	5	20010913	0
1	7900	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	822	3930	480	25680	27030	5	20010913	0
1	7901	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	104	120	180	20010	21150	5	20010913	0
1	7902	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	89	150	90	19470	20610	3	20010913	0
1	7903	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	99	30	30	18780	19770	2	20010913	0
1	7904	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1326	450	150	43740	45090	5	20010913	0
1	7905	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1343	540	270	43620	44970	5	20010913	0
1	7906	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1331	1050	600	38190	39540	5	20010913	0
1	7907	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1377	1200	540	38040	39390	5	20010913	0
1	7908	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1446	1500	420	37740	39090	5	20010913	0
1	7909	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1515	1260	690	32370	33720	5	20010913	0
1	7910	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	822	3900	480	25710	27060	5	20010913	0
1	7911	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	370	3330	210	24840	26070	5	20010913	0
1	7912	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1340	840	420	42150	43470	5	20010913	0
1	7913	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1268	990	660	40200	41520	5	20010913	0
1	7914	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1604	1620	390	33540	34860	5	20010913	0
1	7915	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1489	3270	180	29040	30360	5	20010913	0
1	7916	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	891	3780	270	26010	27330	5	20010913	0
1	7917	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	188	1410	90	22860	24000	5	20010913	0
1	7918	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1272	870	510	40530	41880	5	20010913	0
1	7919	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	853	3840	480	25710	27060	5	20010913	0
1	7920	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	746	3870	630	25530	26880	5	20010913	0
1	7921	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	301	2700	150	24270	25410	5	20010913	0
1	7922	1	133	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	84	0	210	18960	20010	5	20010913	1
1	7923	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1348	720	540	43350	44700	5	20010913	0
1	7924	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1642	1230	300	34500	35850	5	20010913	0
1	7925	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1362	1590	1290	31290	32640	5	20010913	0
1	7926	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1293	510	330	41580	42930	5	20010913	0
1	7927	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1494	3360	150	28560	29910	5	20010913	0
1	7928	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	358	2550	60	24090	25230	3	20010913	0
1	7929	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	300	180	120	17820	18690	5	20010913	0
1	7930	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	378	1020	30	14910	15750	1	20010913	0
1	7931	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	378	780	270	13740	14580	5	20010913	0
1	7932	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1288	450	330	43590	44910	5	20010913	0
1	7933	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1234	270	150	39300	40620	5	20010913	0
1	7934	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1346	990	510	38250	39570	5	20010913	0
1	7935	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1539	1290	360	34770	36090	5	20010913	0
1	7936	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	327	2910	240	24390	25560	5	20010913	0
1	7937	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	103	120	30	20400	21510	3	20010913	0
1	7938	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	267	480	30	16050	16860	3	20010913	0
1	7939	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1277	450	390	41460	42780	5	20010913	0
1	7940	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1275	510	480	38760	40080	5	20010913	0
1	7941	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1263	1290	810	35940	37260	5	20010913	0
1	7942	1	133	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	262	0	120	17370	18180	5	20010913	1
1	7943	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	267	480	60	16050	16860	3	20010913	0
1	7944	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	449	930	150	15600	16410	5	20010913	0
1	7945	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	267	720	90	13980	14790	5	20010913	0
1	7946	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1453	1530	870	32520	33870	5	20010913	0
1	7947	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1286	1410	750	35760	37110	5	20010913	0
1	7948	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1472	1530	960	31920	33270	5	20010913	0
1	7949	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1425	1950	1140	30840	32190	5	20010913	0
1	7950	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1355	2610	330	29940	31290	5	20010913	0
1	7951	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	430	2580	120	24060	25230	5	20010913	0
1	7952	1	133	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	97	0	30	20490	21630	2	20010913	1
1	7953	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	219	30	120	17280	18120	5	20010913	0
1	7954	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	992	3720	180	26760	28110	5	20010913	0
1	7955	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	421	3360	270	24690	25980	5	20010913	0
1	7956	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	346	150	60	17610	18510	3	20010913	0
1	7957	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	407	330	120	13230	14070	5	20010913	0
1	7958	1	111	3.613963	515230006	2005	1018	20.19	0	0	4367	75	0	407	270	120	13170	14010	5	20010913	0
1	7959	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1276	390	390	41010	42390	5	20010913	0
1	7960	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1431	1320	1140	36510	37890	5	20010913	0
1	7961	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1449	1410	540	34620	36000	5	20010913	0
1	7962	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1264	1380	1140	36180	37590	5	20010913	0
1	7963	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1462	1920	1230	30990	32400	5	20010913	0
1	7964	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	335	90	30	17610	18570	3	20010913	0
1	7965	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1291	450	330	43500	44910	5	20010913	0
1	7966	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1355	690	510	43260	44670	5	20010913	0
1	7967	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1283	360	300	41130	42540	5	20010913	0
1	7968	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1472	1650	840	32400	33810	5	20010913	0
1	7969	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	121	150	30	20970	22170	3	20010913	0
1	7970	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1308	240	270	41490	42900	5	20010913	0
1	7971	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1213	510	180	39300	40710	5	20010913	0
1	7972	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1213	510	180	39270	40680	5	20010913	0
1	7973	1	111	3.613963	515230011	2005	680	107.675	0	0	4367	75	0	1558	1500	1080	36840	38250	5	20010913	0
1	7974	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1510	1620	810	32100	33510	5	20010913	0
1	7975	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1263	2220	870	30570	31980	5	20010913	0
1	7976	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1051	3510	150	26370	27780	5	20010913	0
1	7977	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	78	90	30	20430	21630	2	20010913	0
1	7978	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	840	3480	570	25620	27060	5	20010913	0
1	7979	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	414	1950	60	23160	24420	3	20010913	0
1	7980	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	480	570	180	13440	14370	5	20010913	0
1	7981	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1458	1980	780	33060	34530	5	20010913	0
1	7982	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1201	2460	540	30240	31710	5	20010913	0
1	7983	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1113	3540	120	26730	28200	5	20010913	0
1	7984	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	887	3420	570	25680	27150	5	20010913	0
1	7985	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	339	810	30	14460	15420	3	20010913	0
1	7986	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1324	180	240	41550	43020	5	20010913	0
1	7987	1	111	3.613963	515230011	2005	680	107.675	0	0	4367	75	0	1344	780	600	38550	40020	5	20010913	0
1	7988	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1325	1710	540	35070	36540	5	20010913	0
1	7989	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1002	3450	240	26520	27990	5	20010913	0
1	7990	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1411	1020	600	42420	43890	5	20010913	0
1	7991	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1381	780	480	42180	43650	5	20010913	0
1	7992	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1310	690	390	38760	40230	5	20010913	0
1	7993	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1349	2070	1110	30960	32430	5	20010913	0
1	7994	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	113	270	90	20580	21840	5	20010913	0
1	7995	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	424	1320	30	15000	15960	2	20010913	0
1	7996	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	330	840	90	14520	15480	5	20010913	0
1	7997	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	404	1020	60	14700	15690	3	20010913	0
1	7998	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1366	330	90	43680	45210	5	20010913	0
1	7999	1	111	3.613963	519210002	2006	847	47.575	0	2	15621	43	0	1408	930	360	43020	44550	5	20010913	0
1	8000	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1342	120	300	41520	43050	5	20010913	0
1	8001	1	111	3.613963	222031007	2002	976	168.885	1	0	8500	40	0	1277	450	330	40530	42060	5	20010913	0
1	8002	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1374	3510	150	27150	28680	5	20010913	0
1	8003	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	259	60	30	18450	19770	3	20010913	0
1	8004	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	361	60	60	17310	18450	3	20010913	0
1	8005	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	456	1200	90	14910	15900	5	20010913	0
1	8006	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	948	3240	360	26040	27570	5	20010913	0
1	8007	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	485	2040	60	23100	24420	4	20010913	0
1	8008	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1426	1830	810	34020	35550	5	20010913	0
1	8009	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1539	1980	690	32610	34140	5	20010913	0
1	8010	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1187	2460	660	30360	31890	5	20010913	0
1	8011	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1155	2400	360	30060	31590	5	20010913	0
1	8012	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1374	2580	330	29310	30840	5	20010913	0
1	8013	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1195	1830	660	35190	36750	5	20010913	0
1	8014	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1119	2370	390	30120	31680	5	20010913	0
1	8015	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1393	2520	270	29400	30960	5	20010913	0
1	8016	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	277	180	150	17850	19200	5	20010913	0
1	8017	1	113	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	313	150	90	16470	17520	5	20010913	0
1	8018	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	450	960	30	15630	16680	2	20010913	0
1	8019	1	111	3.613963	515230011	2005	680	107.675	0	0	4367	75	0	1277	840	330	38820	40380	5	20010913	0
1	8020	1	111	3.613963	515230010	2006	714	66.949	0	0	4367	75	0	1229	1710	990	36210	37770	5	20010913	0
1	8021	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1503	1980	480	33240	34800	5	20010913	0
1	8022	1	111	3.613963	515230008	2006	818	80.391	0	0	4367	75	0	1138	2370	540	30270	31830	5	20010913	0
1	8023	1	111	3.613963	515252003	2006	776	140.881	0	0	2400	22	0	1244	3300	330	27780	29340	5	20010913	0
